date,TIMESTAMP_START,TIMESTAMP_END,CO2,CH4,H2O,FC,FCH4,FC_F,FCH4_F,GPP,GPP_F,RECO_F,RECO,G_1_1_1,H,LE,PA,RH,T_SONIC,TA,VPD,ALB,LW_IN,LW_OUT,SW_IN,SW_OUT,NETRAD,PPFD_IN,PPFD_OUT,SWC_1_1_1,SWC_2_1_1,SWC_3_1_1,TS_1_1_1,TS_2_1_1,TS_3_1_1,TS_4_1_1,TS_5_1_1,TA_ERA5,TS_ERA5,MO_LENGTH,ZL,TAU,U_SIGMA,V_SIGMA,W_SIGMA,USTAR,WD,WS,WS_MAX,FC_night,FC_night_F
2017-01-11,2017-01-11 11:15:00,2017-01-11 11:45:00,NA,NA,NA,NA,NA,0.572431257080787,10.7998401802736,NA,0.166629130208333,0.739060791666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.8257458333333,-2.90427916666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-12,2017-01-12 11:15:00,2017-01-12 11:45:00,NA,NA,NA,NA,NA,0.713431551447824,15.6675609326759,NA,-0.166109208333333,0.5473223125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.8094583333333,-2.94830208333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-13,2017-01-13 11:15:00,2017-01-13 11:45:00,NA,NA,NA,NA,NA,0.652604833040324,16.0364188242593,NA,-0.124128339583333,0.528476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21.7358541666667,-3.12810208333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-14,2017-01-14 11:15:00,2017-01-14 11:45:00,NA,NA,NA,NA,NA,0.59370709759375,15.7634975865509,NA,0.04286939375,0.636576625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.4632916666667,-3.31596666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-15,2017-01-15 11:15:00,2017-01-15 11:45:00,NA,NA,NA,NA,NA,0.836587747467824,14.3102696065972,NA,-0.234711291666667,0.601876979166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.9189375,-3.41963125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-16,2017-01-16 11:15:00,2017-01-16 11:45:00,NA,NA,NA,NA,NA,0.806691959480555,14.8785730910417,NA,-0.381297708333333,0.4253945625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.7067291666667,-3.62432291666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-17,2017-01-17 11:15:00,2017-01-17 11:45:00,NA,NA,NA,NA,NA,0.759328281001389,15.6478661712037,NA,-0.561312083333333,0.198017166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.7710208333333,-3.92017916666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-18,2017-01-18 11:15:00,2017-01-18 11:45:00,NA,NA,NA,NA,NA,0.681047724461111,16.4469714581944,NA,-0.62983625,0.05121175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-36.2132291666667,-4.26208958333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-19,2017-01-19 11:15:00,2017-01-19 11:45:00,NA,NA,NA,NA,NA,0.797032481991667,15.5085140288889,NA,-0.742756666666667,0.054276125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-36.058375,-4.60198541666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-20,2017-01-20 11:15:00,2017-01-20 11:45:00,NA,NA,NA,NA,NA,0.870352357009722,14.9128434495602,NA,-0.710963541666667,0.159388520833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.9916666666667,-4.82810208333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-21,2017-01-21 11:15:00,2017-01-21 11:45:00,NA,NA,NA,NA,NA,0.747434356955787,16.7840602525695,NA,-0.609537708333333,0.137896729166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-33.1824166666667,-4.99344583333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-22,2017-01-22 11:15:00,2017-01-22 11:45:00,NA,NA,NA,NA,NA,0.705415765044445,16.2368484876389,NA,-0.62263875,0.0827772083333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-34.0929583333333,-5.18293541666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-23,2017-01-23 11:15:00,2017-01-23 11:45:00,NA,NA,NA,NA,NA,0.696396832980093,17.237251848287,NA,-0.495081458333333,0.201314208333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-29.5603333333333,-5.33271666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-24,2017-01-24 11:15:00,2017-01-24 11:45:00,NA,NA,NA,NA,NA,0.648270810262963,14.6542573193982,NA,-0.233773958333333,0.414496833333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.8371041666667,-5.23031041666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-25,2017-01-25 11:15:00,2017-01-25 11:45:00,NA,NA,NA,NA,NA,0.484786160155,14.5645750063426,NA,-0.0625903104166667,0.4221960625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.5811604166667,-4.80263541666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-26,2017-01-26 11:15:00,2017-01-26 11:45:00,NA,NA,NA,NA,NA,0.516034545040579,15.3061309527685,NA,-0.105736254166667,0.410298125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.77222083333333,-4.387025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-27,2017-01-27 11:15:00,2017-01-27 11:45:00,NA,NA,NA,NA,NA,0.269576965669718,15.2136620353704,NA,0.149768266666667,0.419344958333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.53353541666667,-4.0891375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-28,2017-01-28 11:15:00,2017-01-28 11:45:00,NA,NA,NA,NA,NA,0.312871529694236,17.4233123943287,NA,0.0492427791666667,0.362114354166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.4302,-3.84174166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-29,2017-01-29 11:15:00,2017-01-29 11:45:00,NA,NA,NA,NA,NA,0.360093669303935,18.1791451656944,NA,-0.0185441291666667,0.341549666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.20608333333333,-3.65146666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-30,2017-01-30 11:15:00,2017-01-30 11:45:00,NA,NA,NA,NA,NA,0.520345505549908,18.3925471955926,NA,-0.107816604166667,0.4125286875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.47415645833333,-3.46740625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-31,2017-01-31 11:15:00,2017-01-31 11:45:00,NA,NA,NA,NA,NA,0.304307067936019,16.1771020739676,NA,0.115952964583333,0.420259854166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.95262291666667,-3.25906041666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-01,2017-02-01 11:15:00,2017-02-01 11:45:00,NA,NA,NA,NA,NA,0.316074197054352,15.0143570654167,NA,0.1329868,0.449061770833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.60502083333333,-3.14191458333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-02,2017-02-02 11:15:00,2017-02-02 11:45:00,NA,NA,NA,NA,NA,0.387896717333009,11.3447510797734,NA,0.075013325,0.462910104166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.85533958333333,-3.05180625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-03,2017-02-03 11:15:00,2017-02-03 11:45:00,NA,NA,NA,NA,NA,0.651911318204398,10.5492865140986,NA,-0.102541322916667,0.549369979166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.69686458333333,-3.05959583333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-04,2017-02-04 11:15:00,2017-02-04 11:45:00,NA,NA,NA,NA,NA,0.612393826349537,14.3518951765544,NA,-0.1012825875,0.511111229166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.3740833333333,-3.14382083333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-05,2017-02-05 11:15:00,2017-02-05 11:45:00,NA,NA,NA,NA,NA,0.642555092605324,16.1392031187732,NA,-0.0757399541666667,0.56681475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.3578125,-3.24134791666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-06,2017-02-06 11:15:00,2017-02-06 11:45:00,NA,NA,NA,NA,NA,0.66402380207213,15.1841959243357,NA,-0.0373270229166667,0.6266973125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.8114375,-3.27233333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-07,2017-02-07 11:15:00,2017-02-07 11:45:00,NA,NA,NA,NA,NA,0.668060343522454,14.0124274518264,NA,-0.0703982083333333,0.597661770833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.4669791666667,-3.33642083333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-08,2017-02-08 11:15:00,2017-02-08 11:45:00,NA,NA,NA,NA,NA,0.532909522360509,15.3407625436574,NA,0.105152558333333,0.638061979166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.9848958333333,-3.43886666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-09,2017-02-09 11:15:00,2017-02-09 11:45:00,NA,NA,NA,NA,NA,0.698754133926157,16.6443359220509,NA,-0.116484177083333,0.582269770833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21.4068125,-3.53310625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-10,2017-02-10 11:15:00,2017-02-10 11:45:00,NA,NA,NA,NA,NA,0.646706463282871,15.1791745165972,NA,-0.161631954166667,0.485074583333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.0711666666667,-3.6649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-11,2017-02-11 11:15:00,2017-02-11 11:45:00,NA,NA,NA,NA,NA,0.616333209225926,14.3357861378472,NA,-0.108674529375,0.507658875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.5623958333333,-3.82865833333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-12,2017-02-12 11:15:00,2017-02-12 11:45:00,NA,NA,NA,NA,NA,0.601404057976389,14.7584105456713,NA,-0.109844710416667,0.491559083333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.7332708333333,-3.93487708333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-13,2017-02-13 11:15:00,2017-02-13 11:45:00,NA,NA,NA,NA,NA,0.584281761967616,18.0232441688889,NA,-0.0313540083333333,0.552927958333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.3334166666667,-4.03525833333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-14,2017-02-14 11:15:00,2017-02-14 11:45:00,NA,NA,NA,NA,NA,0.633348558433264,20.7231406183843,NA,0.118655416666667,0.7520038125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.3013541666667,-4.06083541666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-15,2017-02-15 11:15:00,2017-02-15 11:45:00,NA,NA,NA,NA,NA,0.584226799696852,19.8902172297963,NA,0.206707166666667,0.790934583333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.3678958333333,-4.01468333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-16,2017-02-16 11:15:00,2017-02-16 11:45:00,NA,NA,NA,NA,NA,0.518915622782338,16.7087633166435,NA,0.09293630625,0.611851916666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.4511875,-4.0415375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-17,2017-02-17 11:15:00,2017-02-17 11:45:00,NA,NA,NA,NA,NA,0.656691961387384,14.9475732440972,NA,-0.149607766666667,0.507083666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.8736041666667,-4.18572708333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-18,2017-02-18 11:15:00,2017-02-18 11:45:00,NA,NA,NA,NA,NA,0.644885262141898,14.068181727338,NA,-0.243333502083333,0.401552125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.8157916666667,-4.36630208333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-19,2017-02-19 11:15:00,2017-02-19 11:45:00,NA,NA,NA,NA,NA,0.611885078416389,14.7173801501505,NA,-0.372609166666667,0.239275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.8663541666667,-4.5661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-20,2017-02-20 11:15:00,2017-02-20 11:45:00,NA,NA,NA,NA,NA,0.641199644400509,15.1128300061227,NA,-0.458175625,0.1830243125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.7301875,-4.7510375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-21,2017-02-21 11:15:00,2017-02-21 11:45:00,NA,NA,NA,NA,NA,0.574999901220602,17.1555821720259,NA,-0.488193541666667,0.0868064375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.5097916666667,-4.9178875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-22,2017-02-22 11:15:00,2017-02-22 11:45:00,NA,NA,NA,NA,NA,0.570042626736875,14.8717784602278,NA,-0.481586833333333,0.0884560625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.6473333333333,-5.06299583333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-23,2017-02-23 11:15:00,2017-02-23 11:45:00,NA,NA,NA,NA,NA,0.439165619710417,20.2964299945232,NA,-0.082215445,0.356949979166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.010871875,-4.88087916666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-24,2017-02-24 11:15:00,2017-02-24 11:45:00,NA,NA,NA,NA,NA,0.272489461221945,18.4176313054583,NA,0.1325053125,0.4049945625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.91854583333333,-4.32786041666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-25,2017-02-25 11:15:00,2017-02-25 11:45:00,NA,NA,NA,NA,NA,0.529023972184167,17.5286137188796,NA,-0.111319585416667,0.417705333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7089923875,-3.919475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-26,2017-02-26 11:15:00,2017-02-26 11:45:00,NA,NA,NA,NA,NA,0.409317802287743,16.5622132608657,NA,0.0107001979166667,0.420018333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.9827275,-3.62920416666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-27,2017-02-27 11:15:00,2017-02-27 11:45:00,NA,NA,NA,NA,NA,0.377256439070185,15.8610836225472,NA,0.02338,0.40063675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.7523395833333,-3.48055625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-28,2017-02-28 11:15:00,2017-02-28 11:45:00,NA,NA,NA,NA,NA,0.485285925653935,15.1908283197958,NA,-0.136616854166667,0.3486691875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.6734583333333,-3.51846666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-01,2017-03-01 11:15:00,2017-03-01 11:45:00,NA,NA,NA,NA,NA,0.472233237099769,14.2627049861412,NA,-0.115422825,0.3568105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.8916666666667,-3.63627083333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-02,2017-03-02 11:15:00,2017-03-02 11:45:00,NA,NA,NA,NA,NA,0.471302606362083,14.1794267016435,NA,-0.10389538125,0.367406979166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.2287083333333,-3.75257708333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-03,2017-03-03 11:15:00,2017-03-03 11:45:00,NA,NA,NA,NA,NA,0.460437247711343,14.1424796047065,NA,0.00196172291666667,0.462398541666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.5377291666667,-3.84696041666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-03-04,2017-03-04 11:15:00,2017-03-04 11:45:00,NA,NA,NA,NA,NA,0.614048675886343,14.2567147403426,NA,-0.0733971020833333,0.5406511875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.452375,-3.88693333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
